priority,score,name,segment,channel,contact,url,contact_source,angle,status,template,next_action,follow_up_date,send_id,notes,outreach_variant
37,89,L and J Designs 21,candles,email,info@landjdesigns21.com,https://l-and-j-designs-21.myshopify.com/pages/contact-us,https://l-and-j-designs-21.myshopify.com/pages/contact-us,luxury candles and custom engraving photos for catalog consistency,sent_2026-07-01,email_candles,follow_up_if_no_reply,2026-07-07,b8f48df7-e6e9-43bc-a15f-67fe8af82295,Public email confirmed on contact page.
38,86,The Milky Mudra,jewelry,email,themilkymudra@gmail.com,https://the-milky-mudra.myshopify.com/pages/contact-us,https://the-milky-mudra.myshopify.com/pages/contact-us,memorial and custom jewelry product photos,sent_2026-07-01,email_jewelry,follow_up_if_no_reply,2026-07-07,1026ca07-d0f8-49c9-938a-a77a168dd505,Public email confirmed on contact page.
39,90,Iśvara Candles,candles,email,isvaracandles@gmail.com,https://isvaracandles.myshopify.com/pages/contact,https://isvaracandles.myshopify.com/pages/contact,candle product photos and ecommerce catalog images,sent_2026-07-01,email_candles,follow_up_if_no_reply,2026-07-07,94762275-9d2d-4809-b564-e1a8afc38e7b,Public email confirmed on contact page.
40,88,3BlessingsCreations,bath and body,email,3blessingscreations2021@gmail.com,https://3blessingscreations-3.myshopify.com/pages/contact,https://3blessingscreations-3.myshopify.com/pages/contact,soap candles body butter and lotion product photos,sent_2026-07-01,email_bath_body,follow_up_if_no_reply,2026-07-07,3397461b-f6af-4bff-b9b5-bebc2b80708a,Public email confirmed on contact page.
41,82,HicksCreations,custom gifts,email,hickscreationshelp@yahoo.com,https://hickscreations.myshopify.com/pages/contact,https://hickscreations.myshopify.com/pages/contact,custom tumblers gifts and apparel with repeat catalog photos,sent_2026-07-01,email_custom_gifts,follow_up_if_no_reply,2026-07-07,95da8b12-11b4-4824-9156-65770515ae2a,Public email confirmed on contact page.
42,90,Mountain Lily Collective,candles,email,mountainlilycollective@yahoo.com,https://mountainlilycollective.myshopify.com/pages/contact,https://mountainlilycollective.myshopify.com/pages/contact,candles and wax melts with catalog and wholesale imagery needs,sent_2026-07-01,email_candles,follow_up_if_no_reply,2026-07-07,c4010f89-44f1-4d04-86ca-223b14450943,Public email confirmed on contact page.
43,90,Black Sheep Creations,candles,email,info@blacksheep-creations.co.uk,https://black-sheep-creation.myshopify.com/pages/contact-us,https://black-sheep-creation.myshopify.com/pages/contact-us,wax melts and home fragrance products with ecommerce photos,sent_2026-07-01,email_candles,follow_up_if_no_reply,2026-07-07,0df9f76a-1517-43d0-8b5a-ac1d6c8071c1,Public email confirmed on contact page.
44,84,Maiyan Benyona,home decor,email,studio@maiyanceramic.com,https://maiyanbenyona.myshopify.com/pages/contact-us,https://maiyanbenyona.myshopify.com/pages/contact-us,handmade ceramic products with visual catalog presentation,sent_2026-07-01,email_handmade_home,follow_up_if_no_reply,2026-07-07,9e8b8577-087a-4ab5-9d9d-b90e250eab38,Public email confirmed on contact page.
45,86,Body Butter Lady,bath and body,email,inquiries@bodybutterlady.com,https://body-butter-lady.myshopify.com/pages/contact-us,https://body-butter-lady.myshopify.com/pages/contact-us,body butter product photos and market/catalog assets,sent_2026-07-01,email_bath_body,follow_up_if_no_reply,2026-07-07,af9a6911-886c-4bd6-b26c-95d0638b2c6a,Public email confirmed on contact page.
46,90,MiLeo Scents,candles,email,mileoscents@gmail.com,https://milo-scents.myshopify.com/pages/contact-us,https://milo-scents.myshopify.com/pages/contact-us,wax melts candles room sprays and seasonal product photos,sent_2026-07-01,email_candles,follow_up_if_no_reply,2026-07-07,f7c3ca6e-403b-4764-9726-4ae912b3b22d,Public email confirmed on contact page.
47,82,MT Peak Market,handmade craft,email,mtpeakmarket@gmail.com,https://peak-fabric.myshopify.com/pages/contact-information,https://peak-fabric.myshopify.com/pages/contact-information,fabric and handmade product catalog images,sent_2026-07-01,email_handmade_home,follow_up_if_no_reply,2026-07-07,159c3e63-41e7-44bd-ad5c-8f970a52c92d,Public email confirmed on contact page.
48,82,K Fancy Club,jewelry,email,kfancyclub7@gmail.com,https://goodluckcrystals.myshopify.com/pages/contact,https://goodluckcrystals.myshopify.com/pages/contact,crystal and jewelry product photos,sent_2026-07-01,email_jewelry,follow_up_if_no_reply,2026-07-07,827ed042-cef2-40f5-a665-c893baa10436,Public email confirmed on contact page.
49,86,iMakeUpMe Skincare,bath and body,email,info@imakeupme.com,https://imakeupme-beauty-skincare.myshopify.com/pages/contact-us,https://imakeupme-beauty-skincare.myshopify.com/pages/contact-us,skincare body care and facial product photos,sent_2026-07-01,email_bath_body,follow_up_if_no_reply,2026-07-07,fbbed8dd-aa60-42c4-ad59-4b801be579a9,Public email confirmed on contact page.
50,84,The Peachy Cactus Boutique,custom gifts,email,thepeachycactusbtq@gmail.com,https://the-peachy-cactus-boutique-2.myshopify.com/pages/contact,https://the-peachy-cactus-boutique-2.myshopify.com/pages/contact,handmade custom products jewelry and boutique listing photos,sent_2026-07-01,email_custom_gifts,follow_up_if_no_reply,2026-07-07,7eac3144-745f-4e77-80b3-2a5ede15ece2,Public email confirmed on contact page.
51,76,Crazy K Farm,pet accessories,email,support@crazykfarm.com,https://crazy-k-farm.myshopify.com/pages/contact-us,https://crazy-k-farm.myshopify.com/pages/contact-us,pet and poultry accessories with product catalog photos,sent_2026-07-01,email_pet_accessories,follow_up_if_no_reply,2026-07-07,aeca7204-8c88-4fd3-9e30-4c5d8a312216,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
52,78,Mama Zuri Style,handmade baby products,email,mamazuristyle@yahoo.com,https://mama-zuri-style.myshopify.com/pages/contact-us,https://mama-zuri-style.myshopify.com/pages/contact-us,handmade baby products with product photos,sent_2026-07-01,email_handmade_home,follow_up_if_no_reply,2026-07-07,962df088-a4a5-4da8-a551-6d8dd36471a1,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
53,72,Kernow Pet Supplies,pet accessories,email,enquiries@kernowpetsupplies.uk,https://kernowpetsupplies.myshopify.com/pages/contact-us,https://kernowpetsupplies.myshopify.com/pages/contact-us,pet product retailer with ecommerce catalog photos,sent_2026-07-01,email_pet_accessories,follow_up_if_no_reply,2026-07-07,6631b91a-7935-415f-9f40-196419838655,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
54,82,The Sterling Gypsy,custom gifts,email,thesterlinggypsyky@gmail.com,https://the-sterling-gypsy.myshopify.com/pages/contact,https://the-sterling-gypsy.myshopify.com/pages/contact,western apparel jewelry hats and custom gift photos,sent_2026-07-01,email_custom_gifts,follow_up_if_no_reply,2026-07-07,d9bc376a-cbba-4b4d-b779-99754b21b0b6,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
55,78,The Orchard She Shed,handmade craft,email,reneewesbrooks@gmail.com,https://sjqfjk-q3.myshopify.com/pages/contact-1,https://sjqfjk-q3.myshopify.com/pages/contact-1,homemade soap gifts accessories and handmade vintage products,sent_2026-07-01,email_handmade_home,follow_up_if_no_reply,2026-07-07,07a4ce97-ed67-4b2c-8790-cf0bff3546b8,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
56,74,THE BODY FIX,bath and body,email,thebodyfixstore@gmail.com,https://shopthebodyfix.myshopify.com/pages/contact-us,https://shopthebodyfix.myshopify.com/pages/contact-us,body products bundles and ecommerce photos,sent_2026-07-01,email_bath_body,follow_up_if_no_reply,2026-07-07,b4976e4a-b9e6-46e5-9d20-07ecba852dd1,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
57,82,Lorena Young Jewelry,jewelry,email,lorenayoungjewelry@gmail.com,https://lorena-young-jewelry.myshopify.com/pages/contact-us,https://lorena-young-jewelry.myshopify.com/pages/contact-us,jewelry product photos and handmade catalog presentation,sent_2026-07-01,email_jewelry,follow_up_if_no_reply,2026-07-07,e7ec6a59-e6ac-4b15-a516-bd7df9fd738e,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
58,84,DV Jewelry Designs,jewelry,email,dvjewelrydesigns@gmail.com,https://cbrixr-41.myshopify.com/pages/contact,https://cbrixr-41.myshopify.com/pages/contact,handmade jewelry designs with catalog photos and product variants,sent_2026-07-01,email_jewelry,follow_up_if_no_reply,2026-07-07,7990e30e-9a0e-4f76-ab87-aee22e2b128d,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
59,80,TND Customs,custom gifts,email,doetoonscustoms@gmail.com,https://tndcustoms.myshopify.com/pages/contact,https://tndcustoms.myshopify.com/pages/contact,custom tumblers apparel and bulk custom-order photos,sent_2026-07-01,email_custom_gifts,follow_up_if_no_reply,2026-07-07,171349b2-872c-4605-8520-fb6fb72b0a4b,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
60,72,Alrossa,handmade marketplace,email,sales@alrossa.com,https://alrossa.myshopify.com/pages/contact-us,https://alrossa.myshopify.com/pages/contact-us,multi-category marketplace with beauty candles food jewelry and outdoor products,sent_2026-07-01,email_store_owner,follow_up_if_no_reply,2026-07-07,70833d7c-457d-43fd-816d-c2d6aeca3e7e,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
61,76,eCommerce Images,product photography partner,email,hello@ecommerceimages.com,https://ecommerceimages.com/,https://ecommerceimages.com/,product photography studio partner candidate for batch cutout workflows,sent_2026-07-01,email_partner,follow_up_if_no_reply,2026-07-07,5c272777-d167-4323-8cf7-b5b1eda4d526,Public email confirmed and sent through support@batchcutout.com on 2026-07-01.
62,80,SilverWear Handcrafted Jewelry,jewelry,contact form,form,https://silverwear-925.myshopify.com/pages/contact,https://silverwear-925.myshopify.com/pages/contact,handcrafted jewelry product photos and catalog images,blocked_captcha,email_jewelry,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
63,78,Kooch Jewelry,jewelry,contact form,form,https://koochjewelry.myshopify.com/pages/contact,https://koochjewelry.myshopify.com/pages/contact,handmade sterling silver jewelry photos,blocked_captcha,email_jewelry,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
64,78,Carmen Salvador Handmade Jewelry,jewelry,contact form,form,https://carmen-salvador-handmade-jewelry.myshopify.com/pages/contact,https://carmen-salvador-handmade-jewelry.myshopify.com/pages/contact,bohemian handmade jewelry product photos,blocked_captcha,email_jewelry,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
65,88,Riverwood Soy Candles,candles,contact form,form,https://riverwood-soy-candles.myshopify.com/pages/contact-us,https://riverwood-soy-candles.myshopify.com/pages/contact-us,candles wax melts car diffusers and room sprays,blocked_captcha,email_candles,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
66,84,Nature's Scent,candles,contact form,form,https://natures-scent-3627.myshopify.com/pages/contact,https://natures-scent-3627.myshopify.com/pages/contact,handmade scent products with ecommerce photo needs,blocked_captcha,email_candles,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
67,86,Storys and Scents,candles,contact form,form,https://storysandscents.myshopify.com/pages/contact,https://storysandscents.myshopify.com/pages/contact,candles wax melts soap and gift catalog photos,blocked_captcha,email_candles,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
68,78,Shop Small Shop Handmade,handmade craft,contact form,form,https://shop-small-shop-handmade-llc-the-shop.myshopify.com/pages/contact,https://shop-small-shop-handmade-llc-the-shop.myshopify.com/pages/contact,multi-vendor handmade products jewelry bath body and home decor,blocked_captcha,email_handmade_home,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
69,76,Nate Creates,custom gifts,contact form,form,https://k7vi1u-1x.myshopify.com/pages/contact,https://k7vi1u-1x.myshopify.com/pages/contact,custom tumblers and wraps with product photos,blocked_captcha,email_custom_gifts,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
70,76,Olio Concepts,custom gifts,contact form,form,https://olioconcepts.myshopify.com/pages/contact,https://olioconcepts.myshopify.com/pages/contact,custom t-shirts freshies tumblers and personalized gifts,blocked_captcha,email_custom_gifts,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
71,76,Southern Impression,custom gifts,contact form,form,https://053f70-51.myshopify.com/pages/contact,https://053f70-51.myshopify.com/pages/contact,custom tumblers apparel and personalized gifts,blocked_captcha,email_custom_gifts,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
72,80,Full Nettle Alchemist,bath and body,contact form,form,https://fullnettlealchemist.myshopify.com/pages/contact,https://fullnettlealchemist.myshopify.com/pages/contact,handmade soap tea blends and apothecary products,blocked_captcha,email_bath_body,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
73,86,Southern Glow Co.,candles,contact form,form,https://southernglowco.myshopify.com/pages/contact,https://southernglowco.myshopify.com/pages/contact,candles bar soap hand soap and room sprays,blocked_captcha,email_candles,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
74,80,The Pearly Goat Soapery,bath and body,contact form,form,https://the-pearly-goat-soapery.myshopify.com/pages/contact,https://the-pearly-goat-soapery.myshopify.com/pages/contact,soap body butter and bath product photos,blocked_captcha,email_bath_body,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
75,80,Tierra & Lava,bath and body,contact form,form,https://tierra-lava.myshopify.com/pages/contact,https://tierra-lava.myshopify.com/pages/contact,bath body starter products and wholesale product images,blocked_captcha,email_bath_body,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
76,76,Handmade Love Jewelry,jewelry,contact form,form,https://handmadelovejewelry.myshopify.com/pages/contact,https://handmadelovejewelry.myshopify.com/pages/contact,handmade jewelry product photos,blocked_captcha,email_jewelry,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
77,86,Daybreak Candle Creations,candles,contact form,form,https://ctzdsx-jh.myshopify.com/pages/contact,https://ctzdsx-jh.myshopify.com/pages/contact,handmade soy candle product photos,blocked_captcha,email_candles,manual_captcha_required,,,Contact form has CAPTCHA/hCaptcha protection. Do not bypass; requires manual submission if pursued.
78,0,Shimmer Nails Shop,bath and body,email,andreahayes6@hotmail.com,https://shimmer-nails-shop.myshopify.com/pages/contact,https://shimmer-nails-shop.myshopify.com/pages/contact,beauty candles room sprays and bath products,blocked_unverified_email,email_bath_body,do_not_contact,,,Search result showed an email but direct fetch did not confirm it. Re-check before contact.
79,0,NANYE Studio,home decor,email,nanyedesign@gmail.com,https://2tkptn-ku.myshopify.com/pages/contact,https://2tkptn-ku.myshopify.com/pages/contact,handmade hamsa and home decor products,blocked_store_unavailable,email_handmade_home,do_not_contact,,,Contact page returned 402 during verification.
80,0,Shootify,product photography partner,email,hello@shootify.us,https://shootify.us/product-photography-services/,https://shootify.us/product-photography-services/,product photography studio partner candidate,blocked_unverified_email,email_partner,do_not_contact,,,Search result showed an email but site returned 403 during verification. Re-check before contact.
81,86,TIA by Tia Hayek,jewelry,email,info@tiahayek.com,https://tiahayek.com/pages/contact-us,https://tiahayek.com/pages/contact-us,jewelry collections with many product photo variants,sent_2026-07-02,email_jewelry,follow_up_if_no_reply,2026-07-08,f1d34f93-525c-4f2b-97cf-986eb02e4035,Public business email verified 2026-07-01. Sent with demo outreach 2026-07-02.,demo_video
82,84,Nath Soap Company,bath and body,email,support@nathsoapcompany.com,https://nathsoapcompany.com/pages/contact-us,https://nathsoapcompany.com/pages/contact-us,soap and bath accessory catalog photos,sent_2026-07-02,email_bath_body,follow_up_if_no_reply,2026-07-08,75659516-97b4-42b3-82db-37a655427923,Public customer service email verified 2026-07-01. Sent with demo outreach 2026-07-02.,demo_video
83,84,Natural Artist,jewelry,email,info@naturalartist.com,https://naturalartist.com/pages/contact,https://naturalartist.com/pages/contact,handmade jewelry categories with repeat product photos,sent_2026-07-02,email_jewelry,follow_up_if_no_reply,2026-07-08,3412f871-bdb1-4080-bc30-22da2a204f0a,Public contact email verified 2026-07-01. Sent with demo outreach 2026-07-02.,demo_video
